61
# x y z
0	58.4912	0
4	27	9	17	1.03803000000000e+01
1	33	8	19	7.52554000000000e+00
7	21	10	15	9.00249000000000e+00
10	15	11	13	3.83483000000000e+00
11	14	12	13	4.88969000000000e+00
3	31	9	19	7.45281000000000e+00
9	19	11	15	2.29453000000000e+00
6	25	10	17	5.56880000000000e+00
12	15	13	14	3.68304000000000e+00
11	17	13	15	2.89101000000000e+00
5	29	10	19	3.71524000000000e+00
2	35	9	21	5.51347000000000e+00
8	23	11	17	1.60143000000000e+00
13	16	14	15	4.76261000000000e+00
12	18	14	16	2.10279000000000e+00
4	33	10	21	2.74046000000000e+00
1	39	9	23	4.15379000000000e+00
10	21	13	17	1.81109000000000e+00
7	27	11	19	1.09450000000000e+00
14	17	15	16	3.29831000000000e+00
11	20	14	17	1.73598000000000e+00
13	19	15	17	1.71659000000000e+00
3	37	10	23	2.07010000000000e+00
6	31	11	21	8.31952000000000e-01
9	25	13	19	1.25033000000000e+00
12	21	15	18	1.21180000000000e+00
15	18	16	17	4.47774000000000e+00
14	20	16	18	1.82796000000000e+00
5	35	11	23	6.63653000000000e-01
8	29	13	21	9.77463000000000e-01
11	23	15	19	1.13873000000000e+00
2	41	10	25	1.60754000000000e+00
16	19	17	18	3.89972000000000e+00
13	22	16	19	1.19080000000000e+00
15	21	17	19	1.71185000000000e+00
10	27	15	21	9.87549000000000e-01
4	39	11	25	5.77667000000000e-01
1	45	10	27	1.27878000000000e+00
7	33	13	23	7.04197000000000e-01
17	20	18	19	4.80886000000000e+00
14	23	17	20	1.10033000000000e+00
16	22	18	20	1.56798000000000e+00
6	37	13	25	5.82679000000000e-01
3	43	11	27	5.10853000000000e-01
9	31	15	23	7.33207000000000e-01
13	25	17	21	9.23174000000000e-01
15	24	18	21	1.06910000000000e+00
18	21	19	20	3.95132000000000e+00
2	47	11	29	4.63686000000000e-01
8	35	15	25	5.83368000000000e-01
5	41	13	27	5.06386000000000e-01
17	23	19	21	1.52479000000000e+00
11	29	17	23	8.54253000000000e-01
16	25	19	22	9.93904000000000e-01
19	22	20	21	4.34117000000000e+00
7	39	15	27	4.90014000000000e-01
1	51	11	31	4.23212000000000e-01
4	45	13	29	4.65097000000000e-01
10	33	17	25	6.48659000000000e-01
18	24	20	22	1.47639000000000e+00
15	27	19	23	1.02701000000000e+00
20	23	21	22	3.09897000000000e+00
17	26	20	23	1.33646000000000e+00
19	25	21	23	1.98386000000000e+00
6	43	15	29	4.40145000000000e-01
3	49	13	31	4.28135000000000e-01
9	37	17	27	5.28347000000000e-01
13	31	19	25	7.14507000000000e-01
21	24	22	23	4.37865000000000e+00
18	27	21	24	1.43633000000000e+00
20	26	22	24	2.37429000000000e+00
8	41	17	29	4.75085000000000e-01
17	29	21	25	1.18544000000000e+00
2	52	13	33	4.04386000000000e-01
5	47	15	31	4.04000000000000e-01
11	35	19	27	5.41761000000000e-01
22	25	23	24	3.42355000000000e+00
19	28	22	25	1.86483000000000e+00
7	45	17	31	4.21199000000000e-01
1	54	13	35	3.81029000000000e-01
4	51	15	33	3.86916000000000e-01
10	39	19	29	5.17693000000000e-01
15	33	21	27	5.73402000000000e-01
21	27	23	25	2.72861000000000e+00
20	29	23	26	1.87594000000000e+00
23	26	24	25	6.03331000000000e+00
22	28	24	26	3.08457000000000e+00
3	53	15	35	3.65862000000000e-01
6	49	17	33	3.92343000000000e-01
9	43	19	31	4.52699000000000e-01
13	37	21	29	4.85630000000000e-01
19	31	23	27	1.27590000000000e+00
24	27	25	26	5.24649000000000e+00
21	30	24	27	2.31861000000000e+00
23	29	25	27	4.09073000000000e+00
17	35	23	29	5.07379000000000e-01
8	47	19	33	4.23252000000000e-01
2	55	15	37	3.50804000000000e-01
5	52	17	35	3.64548000000000e-01
11	41	21	31	4.81542000000000e-01
22	31	25	28	2.14522000000000e+00
25	28	26	27	9.36614000000000e+00
24	30	26	28	4.79715000000000e+00
10	45	21	33	4.63932000000000e-01
4	54	17	37	3.50685000000000e-01
1	57	15	39	3.34490000000000e-01
7	51	19	35	3.76383000000000e-01
15	39	23	31	4.79619000000000e-01
21	33	25	29	1.03303000000000e+00
26	29	27	28	8.45114000000000e+00
23	32	26	29	2.73609000000000e+00
25	31	27	29	5.13527000000000e+00
9	49	21	35	4.04185000000000e-01
3	56	17	39	3.38811000000000e-01
6	53	19	37	3.52770000000000e-01
13	43	23	33	4.61077000000000e-01
19	37	25	31	5.54876000000000e-01
27	30	28	29	1.46567000000000e+01
24	33	27	30	1.95959000000000e+00
26	32	28	30	5.65965000000000e+00
11	47	23	35	4.43056000000000e-01
23	35	27	31	1.03132000000000e+00
2	58	17	41	3.34042000000000e-01
5	55	19	39	3.42084000000000e-01
8	52	21	37	3.73990000000000e-01
17	41	25	33	4.82478000000000e-01
28	31	29	30	1.11651000000000e+01
25	34	28	31	2.72628000000000e+00
7	54	21	39	3.51865000000000e-01
27	33	29	31	5.03013000000000e+00
10	51	23	37	4.13784000000000e-01
21	39	27	33	6.32083000000000e-01
4	57	19	41	3.34611000000000e-01
15	45	25	35	4.41394000000000e-01
29	32	30	31	2.16452000000000e+01
26	35	29	32	1.97322000000000e+00
6	56	21	41	3.43489000000000e-01
3	59	19	43	3.28447000000000e-01
13	49	25	37	4.15151000000000e-01
9	53	23	39	3.79672000000000e-01
28	34	30	32	5.64463000000000e+00
19	43	27	35	4.64616000000000e-01
25	37	29	33	1.42233000000000e+00
30	33	31	32	9.07989000000000e+00
27	36	30	33	2.91602000000000e+00
11	52	25	39	4.11160000000000e-01
8	55	23	41	3.72757000000000e-01
5	58	21	43	3.30426000000000e-01
17	47	27	37	4.22179000000000e-01
29	35	31	33	4.85842000000000e+00
23	41	29	35	6.42089000000000e-01
31	34	32	33	2.57271000000000e+01
28	37	31	34	2.33367000000000e+00
30	36	32	34	4.97953000000000e+00
10	54	25	41	4.08284000000000e-01
15	51	27	39	3.99484000000000e-01
4	60	21	45	3.32177000000000e-01
7	57	23	43	3.44647000000000e-01
21	45	29	37	4.67734000000000e-01
27	39	31	35	1.53066000000000e+00
32	35	33	34	3.88964000000000e+00
29	38	32	35	2.80200000000000e+00
13	53	27	41	4.03308000000000e-01
6	59	23	45	3.43367000000000e-01
9	56	25	43	3.75478000000000e-01
19	49	29	39	3.89811000000000e-01
31	37	33	35	3.43709000000000e+00
25	43	31	37	6.93125000000000e-01
30	39	33	36	1.62982000000000e+00
33	36	34	35	1.65513000000000e+01
32	38	34	36	3.43835000000000e+00
17	52	29	41	3.78973000000000e-01
5	61	23	47	3.36688000000000e-01
8	58	25	45	3.65319000000000e-01
11	55	27	43	4.05633000000000e-01
23	47	31	39	4.57213000000000e-01
29	41	33	37	1.47352000000000e+00
34	37	35	36	2.12348000000000e+00
31	40	34	37	3.30875000000000e+00
33	39	35	37	4.21897000000000e+00
15	54	29	43	3.79966000000000e-01
7	60	25	47	3.56694000000000e-01
21	51	31	41	3.74782000000000e-01
27	45	33	39	6.47188000000000e-01
10	57	27	45	3.92404000000000e-01
35	38	36	37	9.89108000000000e+00
32	41	35	38	2.03273000000000e+00
19	53	31	43	3.56098000000000e-01
31	43	35	39	1.07922000000000e+00
9	59	27	47	3.79120000000000e-01
25	49	33	41	4.02379000000000e-01
13	56	29	45	3.83186000000000e-01
34	40	36	38	5.19968000000000e+00
36	39	37	38	6.50730000000000e+00
33	42	36	39	2.25915000000000e+00
35	41	37	39	3.63535000000000e+00
23	52	33	43	3.39671000000000e-01
11	58	29	47	3.91274000000000e-01
17	55	31	45	3.67073000000000e-01
8	61	27	49	3.62696000000000e-01
29	47	35	41	6.16168000000000e-01
37	40	38	39	1.11462000000000e+01
34	43	37	40	1.63951000000000e+00
21	54	33	45	3.46745000000000e-01
36	42	38	40	2.85121000000000e+00
33	45	37	41	1.30312000000000e+00
10	60	29	49	3.84743000000000e-01
15	57	31	47	3.67530000000000e-01
27	51	35	43	3.75846000000000e-01
38	41	39	40	8.43004000000000e+00
35	44	38	41	1.96328000000000e+00
25	53	35	45	3.50238000000000e-01
19	56	33	47	3.52545000000000e-01
37	43	39	41	4.70351000000000e+00
13	59	31	49	3.72491000000000e-01
31	49	37	43	5.37237000000000e-01
36	45	39	42	1.70830000000000e+00
39	42	40	41	1.23409000000000e+01
38	44	40	42	5.20114000000000e+00
23	55	35	47	3.61645000000000e-01
17	58	33	49	3.49296000000000e-01
11	61	31	51	3.70149000000000e-01
29	52	37	45	3.99796000000000e-01
35	47	39	43	1.31831000000000e+00
40	43	41	42	6.87515000000000e+00
37	46	40	43	3.31523000000000e+00
39	45	41	43	4.75724000000000e+00
21	57	35	49	3.44654000000000e-01
33	51	39	45	5.68896000000000e-01
27	54	37	47	3.79892000000000e-01
15	60	33	51	3.55218000000000e-01
41	44	42	43	8.56234000000000e+00
38	47	41	44	3.00505000000000e+00
25	56	37	49	3.57864000000000e-01
19	59	35	51	3.49920000000000e-01
40	46	42	44	5.26977000000000e+00
31	53	39	47	4.26492000000000e-01
37	49	41	45	1.33409000000000e+00
42	45	43	44	7.65239000000000e+00
39	48	42	45	2.06609000000000e+00
29	55	39	49	3.87904000000000e-01
23	58	37	51	3.48198000000000e-01
17	61	35	52	3.46881000000000e-01
35	52	41	47	5.25634000000000e-01
41	47	43	45	4.20788000000000e+00
40	49	43	46	1.66928000000000e+00
43	46	44	45	7.91500000000000e+00
42	48	44	46	2.67001000000000e+00
21	60	37	52	3.53560000000000e-01
27	57	39	51	3.50666000000000e-01
33	54	41	49	4.18071000000000e-01
39	51	43	47	1.11726000000000e+00
44	47	45	46	8.72431000000000e+00
41	50	44	47	1.92462000000000e+00
31	56	41	51	3.69316000000000e-01
25	59	39	52	3.50691000000000e-01
43	49	45	47	3.39069000000000e+00
37	53	43	49	5.71172000000000e-01
42	51	45	48	1.64918000000000e+00
45	48	46	47	8.31582000000000e+00
23	61	39	53	3.31891000000000e-01
29	58	41	52	3.45317000000000e-01
41	52	45	49	1.14445000000000e+00
44	50	46	48	4.58570000000000e+00
35	55	43	51	4.30607000000000e-01
46	49	47	48	8.06911000000000e+00
33	57	43	52	3.68099000000000e-01
27	60	41	53	3.29175000000000e-01
39	54	45	51	6.25313000000000e-01
45	51	47	49	3.45553000000000e+00
47	50	48	49	5.21934000000000e+00
43	53	47	51	1.15218000000000e+00
37	56	45	52	4.50863000000000e-01
31	59	43	53	3.38144000000000e-01
48	51	49	50	3.74929000000000e+00
47	52	49	51	2.30193000000000e+00
41	55	47	52	6.70125000000000e-01
35	58	45	53	3.43942000000000e-01
29	61	43	54	3.15173000000000e-01
33	60	45	54	3.27902000000000e-01
39	57	47	53	3.99693000000000e-01
45	54	49	52	8.99261000000000e-01
49	53	51	52	1.69987000000000e+00
43	56	49	53	5.10921000000000e-01
37	59	47	54	3.35940000000000e-01
35	61	47	55	3.04108000000000e-01
41	58	49	54	3.64368000000000e-01
47	55	51	53	8.12215000000000e-01
45	57	51	54	4.52221000000000e-01
39	60	49	55	3.33595000000000e-01
51	54	52	53	1.46157000000000e+00
43	59	51	55	3.70189000000000e-01
49	56	52	54	7.50412000000000e-01
41	61	51	56	3.42738000000000e-01
52	55	53	54	2.14684000000000e+00
47	58	52	55	4.38234000000000e-01
45	60	52	56	4.06074000000000e-01
51	57	53	55	7.33625000000000e-01
49	59	53	56	5.09614000000000e-01
53	56	54	55	2.28153000000000e+00
52	58	54	56	7.71315000000000e-01
47	61	53	57	4.23396000000000e-01
51	60	54	57	5.91962000000000e-01
54	57	55	56	2.22741000000000e+00
53	59	55	57	9.31457000000000e-01
55	58	56	57	2.55766000000000e+00
52	61	55	58	5.95308000000000e-01
54	60	56	58	1.02282000000000e+00
56	59	57	58	1.81751000000000e+00
55	61	57	59	9.10302000000000e-01
57	60	58	59	2.01852000000000e+00
58	61	59	60	2.23564000000000e+00
0
